;categ;key
189;Cactus_fruit;data_sample_009/Cactus_fruit/147_100.jpg
190;Cactus_fruit;data_sample_009/Cactus_fruit/155_100.jpg
191;Cactus_fruit;data_sample_009/Cactus_fruit/224_100.jpg
192;Cactus_fruit;data_sample_009/Cactus_fruit/322_100.jpg
193;Cactus_fruit;data_sample_009/Cactus_fruit/90_100.jpg
194;Cactus_fruit;data_sample_009/Cactus_fruit/9_100.jpg
195;Cactus_fruit;data_sample_009/Cactus_fruit/r_128_100.jpg
196;Cactus_fruit;data_sample_009/Cactus_fruit/r_145_100.jpg
197;Cactus_fruit;data_sample_009/Cactus_fruit/r_180_100.jpg
198;Cantaloupe_1;data_sample_009/Cantaloupe_1/240_100.jpg
199;Cantaloupe_1;data_sample_009/Cantaloupe_1/249_100.jpg
200;Cantaloupe_1;data_sample_009/Cantaloupe_1/284_100.jpg
201;Cantaloupe_1;data_sample_009/Cantaloupe_1/65_100.jpg
202;Cantaloupe_1;data_sample_009/Cantaloupe_1/r_148_100.jpg
203;Cantaloupe_1;data_sample_009/Cantaloupe_1/r_193_100.jpg
204;Cantaloupe_1;data_sample_009/Cantaloupe_1/r_209_100.jpg
205;Cantaloupe_1;data_sample_009/Cantaloupe_1/r_239_100.jpg
206;Cantaloupe_1;data_sample_009/Cantaloupe_1/r_252_100.jpg
207;Cantaloupe_2;data_sample_009/Cantaloupe_2/157_100.jpg
208;Cantaloupe_2;data_sample_009/Cantaloupe_2/268_100.jpg
209;Cantaloupe_2;data_sample_009/Cantaloupe_2/299_100.jpg
210;Cantaloupe_2;data_sample_009/Cantaloupe_2/r_139_100.jpg
211;Cantaloupe_2;data_sample_009/Cantaloupe_2/r_140_100.jpg
212;Cantaloupe_2;data_sample_009/Cantaloupe_2/r_142_100.jpg
213;Cantaloupe_2;data_sample_009/Cantaloupe_2/r_19_100.jpg
214;Cantaloupe_2;data_sample_009/Cantaloupe_2/r_268_100.jpg
215;Cantaloupe_2;data_sample_009/Cantaloupe_2/r_70_100.jpg
216;Carambula;data_sample_009/Carambula/61_100.jpg
217;Carambula;data_sample_009/Carambula/77_100.jpg
218;Carambula;data_sample_009/Carambula/r_121_100.jpg
219;Carambula;data_sample_009/Carambula/r_155_100.jpg
220;Carambula;data_sample_009/Carambula/r_264_100.jpg
221;Carambula;data_sample_009/Carambula/r_287_100.jpg
222;Carambula;data_sample_009/Carambula/r_315_100.jpg
223;Carambula;data_sample_009/Carambula/r_96_100.jpg
224;Carambula;data_sample_009/Carambula/r_99_100.jpg
225;Cauliflower;data_sample_009/Cauliflower/211_100.jpg
226;Cauliflower;data_sample_009/Cauliflower/287_100.jpg
227;Cauliflower;data_sample_009/Cauliflower/293_100.jpg
228;Cauliflower;data_sample_009/Cauliflower/95_100.jpg
229;Cauliflower;data_sample_009/Cauliflower/r2_177_100.jpg
230;Cauliflower;data_sample_009/Cauliflower/r2_33_100.jpg
231;Cauliflower;data_sample_009/Cauliflower/r_190_100.jpg
232;Cauliflower;data_sample_009/Cauliflower/r_210_100.jpg
233;Cauliflower;data_sample_009/Cauliflower/r_61_100.jpg
234;Cherry_1;data_sample_009/Cherry_1/106_100.jpg
235;Cherry_1;data_sample_009/Cherry_1/132_100.jpg
236;Cherry_1;data_sample_009/Cherry_1/221_100.jpg
237;Cherry_1;data_sample_009/Cherry_1/248_100.jpg
238;Cherry_1;data_sample_009/Cherry_1/r_178_100.jpg
239;Cherry_1;data_sample_009/Cherry_1/r_20_100.jpg
240;Cherry_1;data_sample_009/Cherry_1/r_229_100.jpg
241;Cherry_1;data_sample_009/Cherry_1/r_287_100.jpg
242;Cherry_1;data_sample_009/Cherry_1/r_306_100.jpg
243;Cherry_2;data_sample_009/Cherry_2/152_100.jpg
244;Cherry_2;data_sample_009/Cherry_2/r2_118_100.jpg
245;Cherry_2;data_sample_009/Cherry_2/r_132_100.jpg
246;Cherry_2;data_sample_009/Cherry_2/r_138_100.jpg
247;Cherry_2;data_sample_009/Cherry_2/r_236_100.jpg
248;Cherry_2;data_sample_009/Cherry_2/r_237_100.jpg
249;Cherry_2;data_sample_009/Cherry_2/r_240_100.jpg
250;Cherry_2;data_sample_009/Cherry_2/r_244_100.jpg
251;Cherry_2;data_sample_009/Cherry_2/r_319_100.jpg
252;Cherry_Rainier;data_sample_009/Cherry_Rainier/158_100.jpg
253;Cherry_Rainier;data_sample_009/Cherry_Rainier/166_100.jpg
254;Cherry_Rainier;data_sample_009/Cherry_Rainier/28_100.jpg
255;Cherry_Rainier;data_sample_009/Cherry_Rainier/295_100.jpg
256;Cherry_Rainier;data_sample_009/Cherry_Rainier/5_100.jpg
257;Cherry_Rainier;data_sample_009/Cherry_Rainier/60_100.jpg
258;Cherry_Rainier;data_sample_009/Cherry_Rainier/r2_87_100.jpg
259;Cherry_Rainier;data_sample_009/Cherry_Rainier/r_172_100.jpg
260;Cherry_Rainier;data_sample_009/Cherry_Rainier/r_84_100.jpg
261;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/141_100.jpg
262;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/14_100.jpg
263;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/250_100.jpg
264;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/312_100.jpg
265;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/324_100.jpg
266;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/r_121_100.jpg
267;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/r_142_100.jpg
268;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/r_172_100.jpg
269;Cherry_Wax_Black;data_sample_009/Cherry_Wax_Black/r_321_100.jpg
270;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/233_100.jpg
271;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/2_100.jpg
272;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/33_100.jpg
273;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/35_100.jpg
274;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/3_100.jpg
275;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/r_121_100.jpg
276;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/r_180_100.jpg
277;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/r_23_100.jpg
278;Cherry_Wax_Red;data_sample_009/Cherry_Wax_Red/r_267_100.jpg
279;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/109_100.jpg
280;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/205_100.jpg
281;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/31_100.jpg
282;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/r_107_100.jpg
283;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/r_109_100.jpg
284;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/r_140_100.jpg
285;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/r_250_100.jpg
286;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/r_251_100.jpg
287;Cherry_Wax_Yellow;data_sample_009/Cherry_Wax_Yellow/r_72_100.jpg
288;Chestnut;data_sample_009/Chestnut/135_100.jpg
289;Chestnut;data_sample_009/Chestnut/40_100.jpg
290;Chestnut;data_sample_009/Chestnut/91_100.jpg
291;Chestnut;data_sample_009/Chestnut/r2_149_100.jpg
292;Chestnut;data_sample_009/Chestnut/r2_183_100.jpg
293;Chestnut;data_sample_009/Chestnut/r2_47_100.jpg
294;Chestnut;data_sample_009/Chestnut/r2_57_100.jpg
295;Chestnut;data_sample_009/Chestnut/r_133_100.jpg
296;Chestnut;data_sample_009/Chestnut/r_42_100.jpg
297;Clementine;data_sample_009/Clementine/129_100.jpg
298;Clementine;data_sample_009/Clementine/234_100.jpg
299;Clementine;data_sample_009/Clementine/244_100.jpg
300;Clementine;data_sample_009/Clementine/309_100.jpg
301;Clementine;data_sample_009/Clementine/5_100.jpg
302;Clementine;data_sample_009/Clementine/r_15_100.jpg
303;Clementine;data_sample_009/Clementine/r_18_100.jpg
304;Clementine;data_sample_009/Clementine/r_210_100.jpg
305;Clementine;data_sample_009/Clementine/r_277_100.jpg
306;Cocos;data_sample_009/Cocos/237_100.jpg
307;Cocos;data_sample_009/Cocos/54_100.jpg
308;Cocos;data_sample_009/Cocos/75_100.jpg
309;Cocos;data_sample_009/Cocos/76_100.jpg
310;Cocos;data_sample_009/Cocos/78_100.jpg
311;Cocos;data_sample_009/Cocos/97_100.jpg
312;Cocos;data_sample_009/Cocos/r_12_100.jpg
313;Cocos;data_sample_009/Cocos/r_17_100.jpg
314;Cocos;data_sample_009/Cocos/r_20_100.jpg
315;Corn;data_sample_009/Corn/103_100.jpg
316;Corn;data_sample_009/Corn/142_100.jpg
317;Corn;data_sample_009/Corn/87_100.jpg
318;Corn;data_sample_009/Corn/92_100.jpg
319;Corn;data_sample_009/Corn/r2_196_100.jpg
320;Corn;data_sample_009/Corn/r2_37_100.jpg
321;Corn;data_sample_009/Corn/r_106_100.jpg
322;Corn;data_sample_009/Corn/r_185_100.jpg
323;Corn;data_sample_009/Corn/r_96_100.jpg
324;Corn_Husk;data_sample_009/Corn_Husk/129_100.jpg
325;Corn_Husk;data_sample_009/Corn_Husk/134_100.jpg
326;Corn_Husk;data_sample_009/Corn_Husk/284_100.jpg
327;Corn_Husk;data_sample_009/Corn_Husk/305_100.jpg
328;Corn_Husk;data_sample_009/Corn_Husk/33_100.jpg
329;Corn_Husk;data_sample_009/Corn_Husk/r_163_100.jpg
330;Corn_Husk;data_sample_009/Corn_Husk/r_189_100.jpg
331;Corn_Husk;data_sample_009/Corn_Husk/r_198_100.jpg
332;Corn_Husk;data_sample_009/Corn_Husk/r_315_100.jpg
333;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/139_100.jpg
334;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/232_100.jpg
335;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/286_100.jpg
336;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/287_100.jpg
337;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/r_150_100.jpg
338;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/r_187_100.jpg
339;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/r_37_100.jpg
340;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/r_66_100.jpg
341;Cucumber_Ripe;data_sample_009/Cucumber_Ripe/r_73_100.jpg
342;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/140_100.jpg
343;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/175_100.jpg
344;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/275_100.jpg
345;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/301_100.jpg
346;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/68_100.jpg
347;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/r_121_100.jpg
348;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/r_247_100.jpg
349;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/r_38_100.jpg
350;Cucumber_Ripe_2;data_sample_009/Cucumber_Ripe_2/r_52_100.jpg
351;Dates;data_sample_009/Dates/14_100.jpg
352;Dates;data_sample_009/Dates/237_100.jpg
353;Dates;data_sample_009/Dates/32_100.jpg
354;Dates;data_sample_009/Dates/86_100.jpg
355;Dates;data_sample_009/Dates/r_143_100.jpg
356;Dates;data_sample_009/Dates/r_149_100.jpg
357;Dates;data_sample_009/Dates/r_175_100.jpg
358;Dates;data_sample_009/Dates/r_295_100.jpg
359;Dates;data_sample_009/Dates/r_9_100.jpg
360;Eggplant;data_sample_009/Eggplant/172_100.jpg
361;Eggplant;data_sample_009/Eggplant/173_100.jpg
362;Eggplant;data_sample_009/Eggplant/178_100.jpg
363;Eggplant;data_sample_009/Eggplant/193_100.jpg
364;Eggplant;data_sample_009/Eggplant/206_100.jpg
365;Eggplant;data_sample_009/Eggplant/276_100.jpg
366;Eggplant;data_sample_009/Eggplant/81_100.jpg
367;Eggplant;data_sample_009/Eggplant/85_100.jpg
368;Eggplant;data_sample_009/Eggplant/r_25_100.jpg
369;Fig;data_sample_009/Fig/100_100.jpg
370;Fig;data_sample_009/Fig/143_100.jpg
371;Fig;data_sample_009/Fig/182_100.jpg
372;Fig;data_sample_009/Fig/253_100.jpg
373;Fig;data_sample_009/Fig/55_100.jpg
374;Fig;data_sample_009/Fig/r2_231_100.jpg
375;Fig;data_sample_009/Fig/r2_293_100.jpg
376;Fig;data_sample_009/Fig/r_45_100.jpg
377;Fig;data_sample_009/Fig/r_96_100.jpg
378;Ginger_Root;data_sample_009/Ginger_Root/104_100.jpg
379;Ginger_Root;data_sample_009/Ginger_Root/145_100.jpg
380;Ginger_Root;data_sample_009/Ginger_Root/157_100.jpg
381;Ginger_Root;data_sample_009/Ginger_Root/163_100.jpg
382;Ginger_Root;data_sample_009/Ginger_Root/22_100.jpg
383;Ginger_Root;data_sample_009/Ginger_Root/r_12_100.jpg
384;Ginger_Root;data_sample_009/Ginger_Root/r_181_100.jpg
385;Ginger_Root;data_sample_009/Ginger_Root/r_23_100.jpg
386;Ginger_Root;data_sample_009/Ginger_Root/r_24_100.jpg
387;Granadilla;data_sample_009/Granadilla/126_100.jpg
388;Granadilla;data_sample_009/Granadilla/147_100.jpg
389;Granadilla;data_sample_009/Granadilla/282_100.jpg
390;Granadilla;data_sample_009/Granadilla/290_100.jpg
391;Granadilla;data_sample_009/Granadilla/9_100.jpg
392;Granadilla;data_sample_009/Granadilla/r_243_100.jpg
393;Granadilla;data_sample_009/Granadilla/r_249_100.jpg
