;X;Y
69;-6.243047685172258;10.072068897072453
70;-6.397196218114423;10.268357460754943
71;-6.428654099477233;9.624106517998658
72;-6.1300505189097825;8.543529522998146
73;-6.339478113525934;8.009171829137689
74;-6.561737437394332;8.198464197988626
75;14.756101156478033;-2.801506246962137
76;12.222707522180128;-0.9785788338560375
77;12.707283787370551;-1.6388361338862802
78;12.142621291194118;-2.5588680836301774
79;11.818279418418337;-2.205446558896792
80;11.409903232578962;-2.062553796962986
81;12.257611774329945;-2.1405421841284773
82;11.913457517897474;-2.1305451799646025
83;10.512378869066739;-3.946663073992119
84;12.580319593557391;-4.321229672892746
85;14.748393818136128;-3.72619412087264
86;13.014266783664173;-3.229522292041861
87;15.067201212845063;-3.477047161315964
88;6.399757848541248;-5.11514339086423
89;9.454042205657174;-5.936018291159422
90;8.159379003192909;-5.455899952833986
91;7.998484661068248;-5.37441183530835
92;7.793473200316686;-5.328397892808027
93;8.817587762405589;-3.658809108057053
94;7.050882104636509;-3.487758858142773
95;9.208150373469145;-6.827391086003013
96;6.717946637927046;-8.281278973462113
97;6.807510631374269;-9.085051996492288
98;8.123952294409628;-2.646080911387587
99;4.8116517983289935;-3.607592970714002
100;-13.962163897690747;5.242658822822095
101;-16.093665478751333;-0.472283607460258
102;-15.613781345102687;-2.5589604615032875
103;-11.84629754862561;-3.6635017312206006
104;-4.576238975105267;-6.496417430193088
105;-4.079107202632225;-6.936118835881679
106;-10.892598772442115;-6.509689637276843
107;-11.26326797210545;-7.899197060748109
108;-6.998208466247272;-2.037850149873687
109;-8.406311710883257;-2.0355933010559784
110;-5.459976006129852;-5.24350529329045
111;-14.264709865418604;2.978534833234603
112;-12.990248211785316;3.4656759727114457
113;-13.12454845268201;3.524942491726599
114;-14.781064662407239;3.053418176392078
115;-14.574706392074953;3.0896063120241304
116;-18.175141381878483;2.7269390907762516
117;-15.485422587171254;2.776777790122275
118;-13.8924727480714;4.4825258698322
119;-13.410821961589438;4.371244345802928
120;-12.88458972549783;4.398484206075729
121;-13.595514905467528;4.758267497824349
122;-13.210700936724976;4.281120999983777
123;-14.458410474648842;3.82508477579241
124;-15.848788475807277;5.103158227458962
125;11.503760502541903;-4.406591369693195
126;11.206848111698102;-4.215478980624513
127;12.601584353321488;-4.01677521459807
128;13.091338251461888;-3.8113830975681444
129;12.011220272912341;-3.68796726560505
130;11.01679584814184;-3.200496070418314
131;12.335319586333906;-3.6060340972349354
132;12.09485406643746;-3.4680409025988674
133;11.272022403033162;-3.3506782762567746
134;11.151441150189163;-3.8877074993739895
135;11.659221759935148;-4.378799100582032
136;11.533457425345881;-4.269766529620087
137;10.253219636027307;-3.876311705894504
138;9.533540784657937;-3.5399551202561503
139;8.40831754794288;-1.794187891154109
140;10.262562501246487;-2.891069634757188
141;5.079337027244078;-1.4160633439107553
142;5.0422432954445995;-1.0534691413945245
143;6.644593454738224;-0.9462643716315768
144;6.774982525762503;-1.843281591868165
145;11.474930837294908;-3.52069556327569
146;11.401145214050374;-4.003830039380589
147;11.054134820728068;-4.057512338681715
148;12.26677154909824;-3.5583304221131287
149;11.576814833448026;-2.1618158414300246
150;-2.818534283361218;-8.18706556364109
151;-3.3147330838305646;-7.452559104663362
152;-3.35780349058986;-8.846741826852128
153;-0.0049662150999144165;-4.643053856971751
154;1.6271636462850572;-6.532907726269028
155;0.22164943859627395;-5.21327915220304
156;0.6649199076399617;-4.191045666209809
157;-0.46976655472047885;-4.63237461637149
158;-0.6417814666151944;-5.179608941128757
159;-1.2895206992173383;-6.307046933543459
160;-0.6855342494850399;-6.625845057082838
161;-2.7912250925344706;-4.429945661977174
162;-3.1194744283327918;-7.189722886280908
163;5.191458694187366;-7.017442156971048
164;4.67415893111029;-7.4163013025358975
165;4.690991402531242;-5.847247528081314
166;3.2784252304146273;-7.1190947598103325
167;5.407491845524213;-7.964767367431987
168;0.8309512204042343;-5.527808668513239
169;1.1772096455769485;-5.825797977898724
170;2.4271865692820396;-6.927735785860913
171;4.497464393068648;-4.515116601558199
172;5.593933325348116;-3.836723038556695
173;3.9873141142918773;-0.2736102113125384
174;1.9490597055555077;-0.7587558836285068
175;6.387094391248878;-4.1341501913722905
176;7.242510783358815;-3.1248480665797884
177;6.330439906809855;-4.113122059969722
178;5.966602275820524;-3.6920417252641458
179;5.627986715645066;-3.562099449131032
180;6.954482355458829;-2.950072646320079
181;7.183553337995191;0.13252641302357868
182;5.623761560524202;-0.8415439226705685
183;4.860090214856097;-2.177014506675191
184;5.1761164399635655;-1.930412930187131
185;5.75107145685162;-7.673644236588838
186;6.764212110831449;-5.810120538516711
187;7.520656716475733;-5.831698474578152
188;6.554806153667027;-2.6736058254354993
189;5.186217850198583;-2.163757598542966
190;5.218832057860139;-3.0844461023973317
191;4.187013213813435;-2.9569701193396467
192;4.727924625936059;-2.8581766480665944
193;3.8924418837491985;-1.4420426116403704
194;2.412569726757533;-3.1055816775689244
195;4.941784009893265;-6.404325897201107
196;4.794928076152877;-6.707195759365418
197;3.4145637149237507;-6.66708140715383
198;3.394215148177383;-6.7818698756976925
199;3.5140552970072014;-6.812125103751033
200;1.367135410595336;-13.017909765662528
201;5.732039955323474;-11.806119585555392
202;1.9990282446388314;-12.575951902408828
203;1.7683978626755534;-11.9326977990141
204;6.745161513633587;-7.2251317184126815
205;0.23457251799846895;-12.359131243677025
206;1.2991274535150314;-13.129428889590537
207;-0.49563000271860075;-12.835999178482156
208;2.9363937431923226;-10.612106611697785
209;3.390790335886038;-13.408727231465235
210;2.4349444895283026;-13.80851909235175
211;4.458687854238696;-7.834765228222273
212;4.325764907561677;-8.195005447757138
213;4.584982843577496;-8.627498188186854
214;3.9770706445304858;-7.784210618159453
215;1.7944323790180212;-7.1747013148556515
216;1.6784812675214547;-4.42368964707513
217;2.649302168566684;-4.892284628469472
218;1.7997920286430151;-10.922550064765657
219;4.92751025356169;-14.157522525004294
220;3.2242770432693573;-7.018848408160124
221;2.7039945165444688;-7.0978153381554465
222;2.0608127991765364;-4.276836500927752
223;3.5352030067773077;-5.807239545774736
224;2.50129103268322;-6.525293119439623
225;7.397044418128773;-4.084200852366426
226;8.975634153991772;-4.821653435206904
227;7.5052492670397335;-6.795770630959669
228;10.350553456409754;-7.210172951958755
229;11.604397608483664;-7.798225415551874
230;10.0619281575446;-9.519589066692951
231;12.411739439395504;-9.121371400875272
232;12.461704497849313;-7.052253960560499
233;12.110500160343825;-3.0814473708884114
234;13.545083644433243;-1.112586390105261
235;13.940493547361685;-2.108223854703898
236;13.633175513301627;-3.7151765156406547
237;13.803315049868845;-4.369835997701149
238;14.431139930291087;-4.802557764320022
239;11.56785601047347;-4.186186441447392
240;12.241164622987723;-5.547372796424264
241;14.084116318203533;-6.49761095634596
242;10.595256184467571;-8.74244359421125
243;5.5691525167765965;-1.7013566847553714
244;5.047038948993531;-0.7864767016173138
245;4.360581783039883;-0.7438129712238241
246;6.75574967209743;0.2572775279676032
247;7.329656584588722;0.39345773413783286
248;11.107901079114237;-3.2248278837120177
249;11.013644595395935;-3.384010862457515
250;11.34741634316087;-6.953884165074351
251;11.759851112707544;-7.885480625056264
252;9.939553379595596;-8.720815300861986
253;9.102620131974989;-7.936034264216686
254;9.263155146620623;-8.178493436766388
255;9.783234168719176;-8.34981560038754
256;9.827231534870176;-7.7403350537232205
257;9.293311684501244;-8.081344848096942
258;10.233974970866994;-7.225098760203321
259;10.08051806518684;-8.70601786643003
260;11.530597884990705;-8.145806167393843
261;9.471359844898085;-9.61426715197942
262;8.249442152645672;-9.306921506389461
263;9.019656314040908;-7.571635257872623
264;7.442851050012245;-5.809590722850496
265;8.080901693594194;-8.240651032163475
266;7.680413176602555;-7.31985086300495
267;7.62253807328759;-7.557493027260082
268;9.04798422312697;-7.664038681422555
269;9.08402230940252;-7.466454160230428
270;8.154947219026942;-7.687937422783206
271;9.050140060047289;-7.3085426424518065
272;10.23422860282056;-7.125687609627349
273;9.887454502453778;-7.815575064214924
274;8.867840729735926;-7.746798357114199
275;4.15284612090996;1.2674983769625243
276;3.527672694863547;2.2087814309687883
277;4.030444130272141;1.6920656184257423
278;4.4351795775911445;-0.474084135781964
279;3.307287780232912;0.4105207098503971
280;3.684310805108358;-0.2668759583689617
281;3.339159078741562;-0.6827287898948998
282;3.2681959177752034;-0.5025559888908709
283;6.072130805993855;0.5312764097253022
284;7.2446136041328355;0.41270338957545577
285;9.604372001166144;-0.16834930885406735
286;9.466562613668438;-1.3064395072486628
287;9.604996711537408;-1.891219855162386
288;5.5642019959224385;-0.9980728184994161
289;5.076508369709765;0.12522023413484343
290;7.237200942058784;0.6129281106883286
291;3.356942527338147;1.514895989199683
292;6.0060071336117185;-3.0247612436964393
293;7.005811491547973;-0.6124612226878682
294;6.134498359158013;1.0573011822659988
295;6.370000573371354;-1.9923778707011377
296;6.1094015292729145;-2.840532966522723
297;4.157262597766002;-1.4314506365524644
298;5.073437053841476;-1.316721250651727
299;5.521880267279178;-2.960458973746246
300;7.880937431301062;-8.515806449512613
301;8.572624670564517;-8.579637336055129
302;8.569842916432936;-6.63951598438176
303;4.9650420946118645;-4.90508684587233
304;4.946619668743631;-5.858985815497464
305;1.8566694819539702;-5.266703318227533
306;1.3056362026154156;-6.359211022760795
307;4.068798519643903;-11.77533301385316
308;6.820383971842551;-12.05795525106924
309;9.650934356345367;-10.108936969984365
310;10.090371886878076;-10.07844483187088
311;6.3185794895521505;-7.841651779940027
312;6.205599974283753;-7.150023310380032
313;7.140769326252776;-9.673461104898012
314;6.391214899794703;-9.50260461237753
315;4.343080636149541;-8.87528798301444
316;5.117256804813807;-0.2391988571571208
317;5.160263433779893;-0.681727882717333
318;3.282110205954931;0.12589737598724907
319;2.8279643337266016;0.8570352469610325
320;3.3712350145437355;1.0333541126305075
321;6.227034481298197;-4.456834601975176
322;8.99162151053857;-5.259884807515784
323;8.782898361362113;-5.621204049469898
324;7.388481904595642;-4.60624868549738
325;-3.6426292997008325;2.9616786452393584
326;-4.555198726979087;1.3391367504217369
327;-3.9043800999263456;3.264328123732132
328;-8.306904502313072;7.644430097058917
329;-9.217484402717135;8.256871481637305
330;-9.054124696317432;7.792046741766385
331;-4.372978119744024;5.41315675900763
332;-5.358222048795186;4.082368630954037
333;-5.166458426886691;4.230387891285178
334;-4.287935203080624;3.5353418812167625
335;-2.9642305688329063;2.6761274807884914
336;3.2880745332950383;-0.7365679609496032
337;2.1352227919317537;0.3152141712704432
338;0.42526303987506814;2.7297587591647328
339;0.9940436982576003;3.047673631874468
340;-1.7209186591743149;4.896111127778038
341;-3.040346996386284;4.17524454727575
342;-2.1813356447041676;4.42818663010345
343;1.9400958189102866;-1.8910173000373152
344;2.966634506517162;-2.1759517923526053
345;4.228208112875225;-2.0430691254304865
346;2.9282179241659136;-1.5972911647690802
347;1.0442786791008607;0.8764704027713598
348;0.07204631822209073;0.8074242606769515
349;-1.9008944091975462;1.8191570738697018
350;-14.130593494096049;-17.08220995567042
351;-14.56339790155369;-14.798632062453134
352;-15.197010040611275;-14.980799898301292
353;-15.04342006191938;-18.450588242321402
354;-13.223059080937151;-17.414743948697296
355;-13.454478086194879;-16.685329840880375
356;-13.783988081131575;-17.039188088478557
357;-13.137947963830555;-17.72336436013166
358;-14.513004940941919;-13.71750082488724
359;-10.766129576735743;-15.322254561812109
360;-9.50680225074162;-13.776675075892793
361;-7.892948048176372;-10.36958019577975
362;-7.364447629226588;-10.093837322008227
363;-3.9397597612854223;-8.30758846836076
364;-10.064706135417778;-18.386613871700387
365;-4.236465872774852;-8.96275618615612
366;-6.5425706738095055;-12.537627945056903
367;-3.224765683277925;-10.543978759838808
368;-3.109676806506206;-8.804669748465694
369;-4.281117404746288;-9.938944103867609
370;-4.031191295595802;-8.777747289337062
371;-4.303524047158306;-9.184408989244387
372;-9.02036594406173;-14.30649720628261
373;-11.235242222364938;-15.659529033281975
374;-12.120890199751583;-15.330436292355015
375;-4.705355378651536;1.3043360665937722
376;-6.312683129630917;3.954087516710526
377;-5.824965789245007;4.123343921643766
378;-6.645407917357685;5.2212584848798445
379;-4.8178962827710725;3.9717084968825365
380;-3.604495196031852;3.3348503393452997
381;-4.944750103254896;1.4667106901525957
382;-4.88027143732761;0.4883661552999464
383;-5.135855800821664;0.3921629464004775
384;-7.346497953270148;0.6924024116639507
385;-6.974151430691171;1.857543554648594
386;-2.4868020536642135;-5.027380786961534
387;-2.460978791769897;-4.480716943519941
388;-3.7554333210912008;-1.6702174103969567
389;-6.720054343150761;1.1553622345705619
390;-7.281557057605934;-1.0989543358833718
391;-7.706750286641799;0.9962380342075937
392;-6.9314982012630155;0.1358170001005432
393;-4.8551635920943195;4.346435011245903
394;-4.620039986902305;4.7158236476074675
395;-3.230008780796;2.864534629128845
396;-1.389992981754437;-2.5788016539823895
397;2.1106325001426858;-2.2447719826253705
398;3.7636855168475902;-4.07152405532743
399;-2.2518087754925205;2.395256493763187
400;-9.170243921417503;-19.17516986584951
401;-9.176475229476162;-18.847218326546166
402;-7.615844493677438;-18.41317344981088
403;-7.602967894386914;-19.343213925264827
404;-6.564490833746636;-20.12005292906628
405;-7.5987208717668375;-19.56228371593776
406;-7.486156604150845;-19.75687868098785
407;-8.642375838223867;-18.180542111085945
408;-6.562378374983113;-19.512791200251726
409;-8.20855124823442;-14.709125295567532
410;-9.068824217054626;-14.936113521365428
411;-8.055079496769457;-15.653336745065587
412;-7.591352205540387;-16.87911503010338
413;-7.6212366811138486;-18.39614244072408
414;-5.229516238997078;-14.714637177213586
415;-4.26012645665784;-10.820165135913006
416;-6.557145256962981;-10.705152987903258
417;-7.171306551574965;-15.28988334246046
418;-5.059414966099984;-14.150807933217587
419;-6.670492273659784;-17.389617395416483
420;-5.805240636778055;-15.402868490574594
421;-5.316531094600998;-15.954159496179127
422;-5.01628629558904;-15.433953432956063
423;-5.276149427799311;-17.101355342816273
424;-7.495293690976717;-15.85147304600802
425;-11.032232165764992;-3.113143557404843
426;-11.037935371113894;-2.462106048717677
427;-11.309842963792015;-2.0268083265423513
428;-9.723980937384894;-1.8285773768615046
429;-12.142902437531898;-3.778568371923521
430;-12.827117253558416;-2.0916501179383347
431;-11.08441569471064;-0.6117551574487463
432;-10.791807738378996;1.5411211097435589
433;-10.291475630333945;-0.8539096277821004
434;-10.507721196536247;-5.496442041989455
435;-11.649089290385836;-6.964539987079908
436;-11.81316128967923;-7.050000405914487
437;-12.306038277166925;-6.203071409538259
438;-8.116636957539408;6.191791459495219
439;-6.04822660821639;0.5371826455759496
440;-7.597479386264026;5.51343194693648
441;-6.345796239801943;3.9684976435176096
442;-7.622348336427821;1.027396937669894
443;-7.520490507110109;1.399715847581088
444;-7.745362178705282;0.1529573744573587
445;-7.335244811050861;-0.7637923948878556
446;-8.248038730382783;-1.1066831569457314
447;-7.028771721782736;-9.734787242447716
448;-6.516154173124267;-8.25379413669947
449;-5.692506977735397;-9.309601924956779
450;10.586227084870458;-0.9591081134735416
451;9.383768657591325;0.26106607469371457
452;9.1954237039213;-1.5727320619732434
453;10.20994295075715;-0.9697387792846903
454;9.076504782211394;0.45255449357951116
455;12.645212127504736;-0.9026002733653948
456;10.117868186493691;-0.299665092094411
457;10.461154167871406;0.28970172633551056
458;10.433263394383468;-1.1520838855372288
459;9.361331082496465;-0.2833326226217418
460;9.806860238244559;0.7492011972148437
461;10.937768848036193;0.331844856298014
462;5.91399246377587;-1.0697786266227785
463;7.726847940953977;-2.4501639106761712
464;9.202383033144164;-2.577140203974864
465;8.112044984334215;0.9486440969957948
466;8.229832821817183;-1.0603248234396285
467;8.933907028521832;-2.6379146687448505
468;2.6805429808572705;-3.317715598896501
469;3.905826918179055;0.12957568402156877
470;6.591523992575687;0.9993860577132969
471;11.18467146392007;-1.3101406516910454
472;10.50071879015397;-1.4202353211404162
473;11.03412950437894;-0.9615219713948617
474;3.933369537977543;-1.2848571216046356
475;-5.041468401576272;-5.69031302192606
476;-7.2411647793957306;-9.404153832498615
477;-6.735385562110372;-7.408204196889541
478;-7.802227292287865;-7.7668370401725895
479;-5.309816810268153;-3.8795487396720802
480;-4.714462619400434;-6.371557307979975
481;-5.968428331816883;-4.555774387332854
482;-6.74344213481561;-5.122533563049186
483;-3.8808821875779183;-5.463901116938244
484;-5.913602200549245;-7.636859914374379
485;-6.267844405168331;-7.574656453005394
486;-7.669648135613054;-7.739853821263732
487;-3.7562030813898235;-6.891518646869498
488;-4.664626525907148;-5.631958537076866
489;-4.311073104955907;-5.693440117049237
490;-3.7030447419403405;-5.293056491491145
491;-3.309334058586931;-4.8739933714565495
492;-2.6372479947964416;-3.7508359390953
493;-4.9720504886133305;-1.8357977232830545
494;-5.364319963403681;-2.198060492262196
495;-7.225202822513716;-8.856426537918386
496;-7.178320619330504;-9.283623030098568
497;-7.259496009843585;-9.447846066958526
498;-5.690783814516008;-7.119769627429464
499;-8.422800762552928;-8.277606799594155
